restaurant_id,owner_id,name,description,address,latitude,longitude,phone,opening_hours,price_range,rating_avg,approval_status,is_active,created_at,updated_at
231a9ea7-f69e-40e0-b1c7-1a30a8cb319f,4908b45f-a342-494f-9824-5c28e37096c8,Cafe võng bà Đông,"Cafe võng bà Đông là quán cà phê tại Tỉnh TP.HCM, TP.HCM.","Đường Đặng Công Bỉnh, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, 71712",10.887335,106.543432,903045189,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.0,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
e31a4138-461b-44f4-a6b1-472c76b39b9c,9dcf22e7-5dcb-4e3a-832f-f8a9a4699f95,Tượng đài Chiến sĩ Nam Kỳ khởi nghĩa,"Tượng đài Chiến sĩ Nam Kỳ khởi nghĩa là địa điểm tại Tỉnh TP.HCM, TP.HCM.","Đường Tỉnh 824, Đức Hòa, Long An, 82722",10.8238343,106.4578924,908754678,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
ad26c9bd-9eca-4d47-a938-3bdcab60cbd3,058d4804-3380-43f6-8342-2fcb21385b59,Mixue,"Mixue là quán kem tại Tỉnh TP.HCM, TP.HCM.","2B Đường Nguyễn Quang Bích, Phường 13, Tân Bình, Hồ Chí Minh, 72110",10.8046453,106.6473721,903918174,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.3,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
cd3e993c-1489-41e3-9539-7a7419a42ea6,9426f4fd-3f6d-43e9-92b1-4336ba59df8d,Tượng đài Nam Kỳ Khởi Nghĩa,"Tượng đài Nam Kỳ Khởi Nghĩa là địa điểm tại Tỉnh TP.HCM, TP.HCM.","Đường Lý Nam Đế, Hóc Môn, Hồ Chí Minh, 71706",10.8891744,106.5952698,906956201,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.2,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
14ad6bd5-f795-4f7e-9b52-6626840a2f7d,919249f4-844b-44b8-be48-e8b2b7cca313,Khu Di Tích Dân Công Hỏa Tuyến,"Khu Di Tích Dân Công Hỏa Tuyến là bảo tàng tại Tỉnh TP.HCM, TP.HCM.","Vĩnh Lộc A, Bình Chánh, Hồ Chí Minh",10.8392898,106.5506255,909081830,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,3.9,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
c90f85df-292e-43d1-a0c7-f66787de3767,d6d575eb-c125-4407-8b8a-ade870451fdd,Hồng Trà Tuổi Thơ T003,"Hồng Trà Tuổi Thơ T003 là nhà hàng tại Tỉnh TP.HCM, TP.HCM.","Bưu Điện Thành Phố Hồ Chí Minh - Đại Lý Bưu Điện Bà, 124/1 Đường Phan Văn Hớn, Bà Điểm, Hóc Môn, Hồ Chí Minh",10.8408957,106.5984635,908132351,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
a319c800-fdb2-4d78-b512-184869582bbb,92f49e6d-59b0-4a03-84b4-62ded31d9aa3,Hồng Trà Tuổi Thơ T001,"Hồng Trà Tuổi Thơ T001 là nhà hàng tại Tỉnh TP.HCM, TP.HCM.","159 Đường Phan Văn Hớn, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, 71713",10.8505425,106.5867866,909469117,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.0,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
966fd656-d582-474b-a3c0-825a09bc1b5b,dbc30e37-d696-49c4-87f7-97c939d4cc8e,Qúan Thảo Chay,"Qúan Thảo Chay là nhà hàng tại Tỉnh TP.HCM, TP.HCM.","48 Đường Hà Duy Phiên, Bình Mỹ, Củ Chi, Hồ Chí Minh, 71611",10.9270013,106.6478222,906978143,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.4,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
2e8690bf-84e3-4d7a-9c5e-1fce597238f6,8429fda6-b54b-4a1c-81a3-624224fe5736,Universal Tea,"Universal Tea là quán cà phê tại Tỉnh TP.HCM, TP.HCM.","121 Đường Tân Sơn Nhì, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh, 72008",10.800627,106.6329923,903244021,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.1,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
ceb2ee63-ba76-43f2-a48c-d475df999c01,795689a9-bea3-4d4a-a0fa-2783713f147c,"GU Bình Dân - Quán nhậu ngon gần đây Tây Thạnh, Tân Phú","GU Bình Dân - Quán nhậu ngon gần đây Tây Thạnh, Tân Phú là nhà hàng tại Tỉnh TP.HCM, TP.HCM.","Đường Tây Thạnh, Tây Thạnh, Tân Phú, Hồ Chí Minh, 72009",10.8158476,106.625199,906534471,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.9,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
9e8c44dc-3d3a-4d90-9bb5-e800b7d22452,8c0d64ec-088f-4a41-ae34-6d0a0c68f86d,7 wonders,"7 wonders là địa điểm du lịch tại Tỉnh TP.HCM, TP.HCM.","Đức Lập Hạ, Đức Hòa, Long An",10.9004059,106.4621585,904408202,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,3.9,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
fb2f0a1c-f6b1-4c9c-b0c0-71be1fb079b2,47cb024f-d478-4cc4-ad57-4747b7164d55,Đài tưởng niệm liệt sĩ quận Tân Bình,"Đài tưởng niệm liệt sĩ quận Tân Bình là địa điểm tại Tỉnh TP.HCM, TP.HCM.","Đường Trường Chinh, Phường 13, Tân Bình, Hồ Chí Minh, 72110",10.8036382,106.6361317,908210170,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.4,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
cfedb809-5b3d-4d79-9b61-055d9781d006,e01ee6b5-2c8e-4730-9147-64fedac11a8b,Chợ Võ Thành Trang,"Chợ Võ Thành Trang là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Hẻm 511 Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh, 72112",10.800423,106.6378438,902503501,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.9,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
14e1e8cb-9a95-403f-8e3e-369b424f8661,14e80468-c64b-4a45-a770-b5aa1669a15f,Chợ An Sương,"Chợ An Sương là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Đường Quốc Lộ 1A, Tân Hưng Thuận, Quận 12, Hồ Chí Minh, 71509",10.8460021,106.6211754,903974898,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
9a051089-6f85-4196-b031-1c08711e8af0,8dfcb5e4-f370-47d2-8af9-c6cee066f9a3,Bảo tàng Không quân,"Bảo tàng Không quân là bảo tàng tại Tỉnh TP.HCM, TP.HCM.","Đường Cộng Hòa, Phường 12, Tân Bình, Hồ Chí Minh, 72111",10.8026404,106.6493626,908115484,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
f50451c4-5624-4bd7-a185-f4f3ea23f8fe,f2c7fef3-43d9-4175-bff4-11807aa19681,Chợ Sơn Kỳ,"Chợ Sơn Kỳ là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","39 Hẻm 39 Bờ Bao Tân Thắng, Sơn Kỳ, Tân Phú, Hồ Chí Minh, 72010",10.8058848,106.6225827,902426780,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,3.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
13e75c91-78a8-4444-a8d4-5f5d6c1b7344,6d445a01-378a-4e66-b7de-ffb467461663,Ngã tư Đức Hòa,"Ngã tư Đức Hòa là bảo tàng tại Tỉnh TP.HCM, TP.HCM.","167C Đường Tỉnh 824, Đức Hòa, Long An, 82722",10.823892,106.4571306,902613269,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.4,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
d38950fb-1238-4b87-8eda-8474eca3f33b,bc4ea344-4a51-453d-ba13-09c72c41ce09,Chợ Đức Hòa,"Chợ Đức Hòa là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.",82722,10.8188889,106.4535823,902894173,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
7b45c78d-1831-4163-a194-719fc19fbf39,d0aa3a8e-7abf-4489-ae7f-1634306dc875,Chợ Hiệp Thành,"Chợ Hiệp Thành là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Đường Hiệp Thành 13, Hiệp Thành, Quận 12, Hồ Chí Minh, 71512",10.8792862,106.6389457,902495169,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,3.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
2f07022c-269a-4c1d-90a1-6fc8c284140a,b7f25ef4-0a6e-42df-9372-d676a30a89f8,Sống Vĩ Đại Chết Vinh Quang,"Sống Vĩ Đại Chết Vinh Quang là địa điểm tại Tỉnh TP.HCM, TP.HCM.","Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",10.8681319,106.5605072,906057532,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,3.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
a9febf86-672d-46a6-bf22-0d5c489efa7b,a7ac4c72-2854-4e1a-8f53-ab324df77670,Chợ Hóc Môn,"Chợ Hóc Môn là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Đường Trưng Nữ Vương, Hóc Môn, Hồ Chí Minh, 71706",10.8889115,106.5962818,905450912,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
0842f0e1-9f74-4d89-b0a3-69a34184a5b1,014b2810-fa0e-400d-8580-3bbe2f0926fc,Chợ Tân Thới Nhì,"Chợ Tân Thới Nhì là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","2/206B Đường Quốc Lộ 22, Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, 71711",10.8966909,106.5776098,909282095,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
8f36b594-e5af-4433-8022-c35bcd84399b,07b684fe-1a65-4a3e-a160-3648d386d6a0,Chợ Hóc Môn,"Chợ Hóc Môn là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","8/77 Đường Lê Lai, Hóc Môn, Hồ Chí Minh, 71706",10.8888853,106.5970211,909397132,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,3.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
a5f11e81-84c7-44a8-9c36-3028feaf5323,948bc8d9-7918-4101-9c52-cdbe30a108d5,Chợ Xuân Thới Thượng,"Chợ Xuân Thới Thượng là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","119/6B Đường Phan Văn Hớn, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, 71713",10.8636061,106.5689509,908788851,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.4,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
f8aa9778-24ac-46b6-b5db-e4b318a3a3ce,85696eb9-c88f-4951-97b0-927a7b96f87e,Công Viên Rin Rin,"Công Viên Rin Rin là công viên tại Tỉnh TP.HCM, TP.HCM.","Đường Tuyến 4/2004 Xuân Thới Thượng, Xuân Thới Đông, Hóc Môn, Hồ Chí Minh, 71715",10.8589008,106.5850351,906898540,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.0,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
ed3bbbe2-cef5-4d36-b638-584786e9c40d,e0a51e8e-32c2-4956-b9af-2205d33b124b,Nhà tưởng niệm Nguyễn An Ninh,"Nhà tưởng niệm Nguyễn An Ninh là địa điểm tại Tỉnh TP.HCM, TP.HCM.","Hẻm 16 Hà Thị Khéo, Trung Mỹ Tây, Quận 12, Hồ Chí Minh, 71507",10.8567083,106.6127741,903636843,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,4.7,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
52606786-3595-4784-ad4d-d307119f8284,e2ab2e17-4e53-4ba1-90cf-b42c22fb3b59,Chợ Trung Chánh,"Chợ Trung Chánh là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","13/4 Đường Thương Mại, Trung Chánh, Hóc Môn, Hồ Chí Minh, 71716",10.8603504,106.6099327,903514864,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.0,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
87932487-1b84-44c5-a1f2-c615706108ce,8fa522a7-452b-4adf-9caa-76e78c72e6be,Chợ Tân Chánh Hiệp,"Chợ Tân Chánh Hiệp là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Hẻm 414 Tô Ký, Tân Chánh Hiệp, Quận 12, Hồ Chí Minh, 71506",10.8598516,106.6181902,903577554,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,3.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
0a2e1592-8cb3-4ae0-b87d-8d4b541d2e2b,f2508445-224f-4fb5-84e6-1e50c3958fbc,Công viên Võ Văn Tần,"Công viên Võ Văn Tần là công viên tại Tỉnh TP.HCM, TP.HCM.",82722,10.8251237,106.4574911,902079200,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,3.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
276c98c9-1fa7-4376-863f-1a7fa2a6559b,957b6825-ec7a-4e2b-b927-ba6c0f5599f8,Chợ Bà Điểm,"Chợ Bà Điểm là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Đường Phan Văn Hớn, Bà Điểm, Hóc Môn, Hồ Chí Minh, 71714",10.8402679,106.6001016,902740153,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.4,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
cf5be045-bf3f-4b64-9929-c0ecfd943611,4bc78620-7572-40ca-b7bf-6fd9db4d7a4f,Chợ An Hội,"Chợ An Hội là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Phường 8, Gò Vấp, Hồ Chí Minh, 71419",10.8417385,106.644638,908167795,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
d28b2ef0-edf3-4977-8021-1dca41ba4cdb,f411b4ed-6753-4856-859b-ab0e2a40e777,Chợ nông sản Hóc Môn,"Chợ nông sản Hóc Môn là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Xuân Thới Đông, Hóc Môn, Hồ Chí Minh",10.8595847,106.6013207,907835064,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.2,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
3057ee8a-deb6-4ace-ada0-c80f9e4168f9,1ee95582-2066-4b44-9f1e-97d72502cc8d,Công viên Thị trấn Hóc Môn,"Công viên Thị trấn Hóc Môn là công viên tại Tỉnh TP.HCM, TP.HCM.","Đường Lý Nam Đế, Hóc Môn, Hồ Chí Minh, 71706",10.8889281,106.5958322,903562715,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",100000 - 200000,3.9,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
6434b29e-c144-43b0-9348-48fd4bf9bbea,3315a783-5bb4-47b3-a0ec-81d1b84b6ac4,Chợ Ngã Ba Bầu,"Chợ Ngã Ba Bầu là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","1/6C Hẻm 704 Đường Tô Ký, Tân Chánh Hiệp, Quận 12, Hồ Chí Minh, 71506",10.8701702,106.6154551,905849057,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.8,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
56e5e88d-4865-4f8e-a014-f147a5dafcaf,2116fa22-9e85-4c01-abd2-ac8e11b80930,Chợ Tân Trụ,"Chợ Tân Trụ là chợ truyền thống tại Tỉnh TP.HCM, TP.HCM.","Hẻm 40 Đường Nguyễn Sỹ Sách, Phường 15, Tân Bình, Hồ Chí Minh, 72109",10.8188508,106.6346129,906842005,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.6,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
36196af8-04bf-4a47-9dbd-d8c8ce7cad20,7c5455ee-53ed-4fd0-a23e-df0a2fab8f77,Công viên Rạch Tra,"Công viên Rạch Tra là công viên tại Tỉnh TP.HCM, TP.HCM.","Đường Đặng Thúc Vịnh, Đông Thạnh, Hóc Môn, Hồ Chí Minh, 71708",10.916182,106.6482304,904044692,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.2,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
c1d75d91-2bc5-4c9c-97f5-b67e3e1680cf,d36626c4-ff4e-4499-94db-b576707f2dbc,Dinh Quận Đức Hoà,"Dinh Quận Đức Hoà là bảo tàng tại Tỉnh TP.HCM, TP.HCM.","Đường Tỉnh 824, Đức Hòa, Long An, 82722",10.8243055,106.4570692,905900569,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",200000 - 500000,4.5,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
22aa8af1-043f-4a3c-81e1-ca83f3d8ebff,d7801934-4740-49cb-a298-66e0dc37e77c,Dinh quận Hóc Môn,"Dinh quận Hóc Môn là bảo tàng tại Tỉnh TP.HCM, TP.HCM.","Đường Lê Lợi, Hóc Môn, Hồ Chí Minh, 71706",10.8891485,106.5951243,903063044,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",500000 - 1000000,4.0,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
0b7acc3e-aac0-4757-b29d-585ce39509b1,acb714b5-ec52-4efe-989f-ac20c0c2cbd3,Công viên Hồ trái tim,"Công viên Hồ trái tim là công viên tại Tỉnh TP.HCM, TP.HCM.","Đường Số 10, Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh, 71914",10.8062843,106.589531,904274984,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",50000 - 100000,4.9,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
83ee1331-b28c-4745-9319-6316e1420fcf,6ad96070-b85a-4ac7-b5e9-f65411899e87,Nhà Hàng Đại Phú,"Nhà Hàng Đại Phú là nhà hàng tại Tỉnh TP.HCM, TP.HCM.","66A Đường Nguyễn Văn Quá, Tân Hưng Thuận, Quận 12, Hồ Chí Minh",10.828889,106.6273256,901945351,"{""mon"": ""08:00-22:00"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-22:00"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00"", ""sun"": ""08:00-22:00""}",30000 - 50000,4.2,APPROVED,True,2026-05-12T16:30:44Z,2026-05-12T16:30:44Z
